Ref_Date,GEO,NAICS,Vector,Coordinate,Value
2002/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,519174.6
2002/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,522727.3
2002/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,523733.9
2002/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,522129.2
2002/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,525403.3
2002/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,522243.2
2002/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,528046.6
2002/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,529432.3
2003/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,530868.4
2003/02,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,531297.0
2003/03,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,529071.8
2003/04,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,526460.7
2003/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,526385.3
2003/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,528615.6
2003/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,532807.4
2003/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,516391.4
2003/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,532524.5
2003/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,533883.8
2003/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,535101.7
2003/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,535684.4
2004/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,537293.3
2004/02,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,537545.6
2004/03,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,538445.9
2004/04,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,539252.7
2004/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,541793.7
2004/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,541401.2
2004/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,541743.0
2004/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,539733.9
2004/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,544773.5
2004/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,542846.6
2004/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,545781.3
2004/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,546473.4
2005/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,544891.7
2005/02,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,546575.7
2005/03,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,545411.8
2005/04,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,549148.5
2005/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,546721.2
2005/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,547942.9
2005/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,548846.3
2005/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,550226.1
2005/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,548595.7
2005/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,549381.4
2005/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,553676.9
2005/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,552433.2
2006/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,553644.4
2006/02,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,551884.0
2006/03,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,557717.4
2006/04,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,557074.5
2006/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,558990.9
2006/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,557842.8
2006/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,559035.4
2006/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,556265.2
2006/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,555578.2
2006/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,557181.7
2006/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,555862.4
2006/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,559315.1
2007/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,558463.2
2007/02,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,558087.4
2007/03,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,563382.1
2007/04,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,562807.0
2007/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,565625.5
2007/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,567155.8
2007/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,564588.5
2007/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,569956.0
2007/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,568605.3
2007/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,570855.1
2007/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,570592.6
2007/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,569645.7
2008/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,573559.2
2008/02,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,573537.5
2008/03,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,570535.0
2008/04,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,572420.3
2008/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,570864.7
2008/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,572122.8
2008/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,570611.6
2008/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,572070.1
2008/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,574791.1
2008/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,574240.5
2008/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,568919.0
2008/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,562555.2
2009/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,559621.9
2009/02,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,556528.2
2009/03,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,553761.0
2009/04,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,550997.1
2009/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,548808.9
2009/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,550007.2
2009/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,552017.1
2009/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,548201.4
2009/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,555141.1
2009/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,554199.4
2009/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,554346.4
2009/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,558074.1
2010/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,560310.6
2010/02,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,564143.2
2010/03,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,558302.8
2010/04,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,564354.3
2010/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,566209.9
2010/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,565244.4
2010/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,563126.9
2010/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,563789.3
2010/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,563737.7
2010/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,566846.9
2010/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,571698.1
2010/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,568893.4
2011/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,568675.5
2011/02,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,567805.4
2011/03,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,571783.3
2011/04,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,571371.8
2011/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,572699.4
2011/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,571449.9
2011/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,575713.0
2011/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,579496.2
2011/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,575973.2
2011/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,575891.6
2011/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,577717.6
2011/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,577863.6
2012/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,577349.9
2012/02,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,577584.4
2012/03,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,580119.1
2012/04,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,581778.1
2012/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,582100.8
2012/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,586455.1
2012/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,584642.5
2012/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,583450.3
2012/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,585513.7
2012/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,584078.5
2012/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,584846.4
2012/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,585882.8
2013/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,587375.9
2013/02,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,589168.2
2013/03,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,587281.0
2013/04,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,589708.0
2013/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,588923.2
2013/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,588786.4
2013/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,589246.0
2013/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,590558.1
2013/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,590257.6
2013/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,593268.3
2013/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,592605.6
2013/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,590630.7
2014/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,592616.1
2014/02,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,593426.5
2014/03,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,592489.7
2014/04,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,589335.8
2014/05,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,589526.9
2014/06,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,587703.7
2014/07,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,590842.9
2014/08,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,590260.0
2014/09,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,591321.5
2014/10,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,595555.0
2014/11,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,591299.2
2014/12,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,594035.1
2015/01,Canada,"Total actual hours worked, all industries (x 1,000)",v4391505,1.1,594624.9
1987/01,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,137030.7
1987/02,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,137333.3
1987/03,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,138822.5
1987/04,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,140305.6
1987/05,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,140911.1
1987/06,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,141937.5
1987/07,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,141240.2
1987/08,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,141451.6
1987/09,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,141880.8
1987/10,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,142210.8
1987/11,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,143946.6
1987/12,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,144300.1
1988/01,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,144372.4
1988/02,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,144714.9
1988/03,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,143478.3
1988/04,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,145204.9
1988/05,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,145298.3
1988/06,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,145370.7
1988/07,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,145525.3
1988/08,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,144786.5
1988/09,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,145791.0
1988/10,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,145437.5
1988/11,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,146981.0
1988/12,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,148462.1
1989/01,Canada,"Goods-producing sector (x 1,000)",v4391507,1.2,147454.0
